REEF_ID,YEAR,SUBREGION,REGION_PS,MACROALGAE,HARD_CORAL,PSI,LON,LAT
100207,2001,E. Indian Ocean,Indo-Pacific,1.3,41.3,-1.24598,98.78083,7.94483
100211,2001,W Indonesia,Indo-Pacific,2.5,7.5,0.11493,110.33472,-5.8875
100213,2001,W Indonesia,Indo-Pacific,0.6,18.8,-0.40579,110.35167,-5.86889
100214,2001,W Indonesia,Indo-Pacific,1.9,67.5,-2.23098,110.40333,-5.88611
100215,2001,W Indonesia,Indo-Pacific,12.2,37.2,-0.58591,110.42639,-5.89694
100216,1999,W Indonesia,Indo-Pacific,4.4,22.5,-0.3781,110.33806,-5.79389
100220,2001,E Indonesia_PNG,Indo-Pacific,0.6,31.3,-0.88854,120.99167,-6.55139
100221,2001,E Indonesia_PNG,Indo-Pacific,0.6,48.8,-1.56437,121.00397,-6.53197
100224,2001,E Indonesia_PNG,Indo-Pacific,1.3,16.9,-0.30463,119.0795,-4.98222
100226,2001,E. Indian Ocean,Indo-Pacific,0.6,9.4,-0.04374,108.65256,-7.70506
100232,2001,E. Indian Ocean,Indo-Pacific,35.6,51.9,-0.07491,98.26572,7.89281
100237,2003,E. Indian Ocean,Indo-Pacific,3.1,64.4,-2.05279,98.21956,10.46686
100238,2002,E. Indian Ocean,Indo-Pacific,4.4,30.9,-0.70395,115.46875,-8.63333
100241,2005,E. Indian Ocean,Indo-Pacific,1.9,13.1,-0.13105,97.38978,2.30192
100247,2001,E. Indian Ocean,Indo-Pacific,0.6,54.4,-1.78161,98.33683,7.518
100249,2001,E. Indian Ocean,Indo-Pacific,1.3,56.9,-1.8494,98.37767,7.59783
100250,2001,E. Indian Ocean,Indo-Pacific,0.6,65.6,-2.21608,98.3715,7.612
100253,2005,Andaman_Nicobar,Indo-Pacific,1.6,36.9,-1.06264,73.00072,4.26453
100257,1997,Andaman_Nicobar,Indo-Pacific,16.6,35.6,-0.3243,72.79556,3.6625
100262,2002,E. Indian Ocean,Indo-Pacific,0.6,28.1,-0.76785,115.25,-8.69028
100267,2000,E Indonesia_PNG,Indo-Pacific,0.6,30,-0.84026,123.82331,-5.809
100271,2001,E. Indian Ocean,Indo-Pacific,20.6,46.3,-0.54774,97.88119,9.39219
100272,2001,E. Indian Ocean,Indo-Pacific,1.3,44.4,-1.36666,97.87789,9.42358
100273,2001,E. Indian Ocean,Indo-Pacific,1.9,66.9,-2.20685,97.85331,9.43847
100278,2001,E Indonesia_PNG,Indo-Pacific,33.1,23.8,0.89625,124.55608,-1.38764
100279,2001,E Indonesia_PNG,Indo-Pacific,13.1,61.9,-1.4962,124.53411,-1.38583
100280,2001,E Indonesia_PNG,Indo-Pacific,20.3,37.8,-0.23627,124.56478,-1.38908
100282,2001,E Indonesia_PNG,Indo-Pacific,20.6,43.1,-0.42706,124.53389,-1.39306
100283,2001,Andaman_Nicobar,Indo-Pacific,20.6,3.1,1.11772,73.58694,4.31583
100284,2001,E. Indian Ocean,Indo-Pacific,14.4,6.3,0.70951,99.83822,-2.38222
100288,2001,E. Indian Ocean,Indo-Pacific,5.6,38.1,-0.92402,108.6495,-7.70711
100289,2002,E Indonesia_PNG,Indo-Pacific,16.6,36.6,-0.36051,124.80181,1.55675
100291,2004,E. Indian Ocean,Indo-Pacific,1.3,60.6,-1.99423,98.20139,10.79944
100296,2002,E. Indian Ocean,Indo-Pacific,0.6,29.4,-0.81612,115.48394,-8.6815
100297,2001,W Indonesia,Indo-Pacific,9.4,24.1,-0.20842,115.57814,-8.29689
100299,2002,E. Indian Ocean,Indo-Pacific,2.5,1.3,0.3563,96.81633,-12.165
100300,1998,Andaman_Nicobar,Indo-Pacific,6.3,5,0.384,72.95861,3.63222
100302,1998,Andaman_Nicobar,Indo-Pacific,11.3,6.9,0.54161,72.95611,3.63306
100303,1998,Andaman_Nicobar,Indo-Pacific,10,9.4,0.38755,72.95972,3.63444
100304,1998,Andaman_Nicobar,Indo-Pacific,16.9,6.3,0.82452,72.95472,3.63389
100305,1997,Andaman_Nicobar,Indo-Pacific,25.6,23.1,0.57535,73.375,4.54167
100342,2002,Andaman_Nicobar,Indo-Pacific,4.7,9.8,0.12674,72.18333,10.85
100349,2002,Andaman_Nicobar,Indo-Pacific,2.1,17.3,-0.2827,72.16667,11.6
100355,2002,Andaman_Nicobar,Indo-Pacific,1.7,16.8,-0.28138,72.71667,11.68333
100370,2002,Andaman_Nicobar,Indo-Pacific,1.2,5.2,0.14565,72.8,11.21667
100372,2002,Andaman_Nicobar,Indo-Pacific,3.3,12.6,-0.04727,72.63333,10.55
100375,2002,Andaman_Nicobar,Indo-Pacific,2.6,8.8,0.06953,72,11.48333
100380,2002,E. Indian Ocean,Indo-Pacific,22.3,34.2,-0.00532,79.1733,9.2879
100381,2002,E. Indian Ocean,Indo-Pacific,26.1,32.9,0.2197,79.14263,9.29
100386,2002,E. Indian Ocean,Indo-Pacific,23.2,40.7,-0.21494,79.33568,9.29375
100391,2002,E. Indian Ocean,Indo-Pacific,23.7,38.4,-0.10312,79.3277,9.2921
100392,2002,E. Indian Ocean,Indo-Pacific,22.6,42.9,-0.32751,79.3346,8.32833
100400,2002,E. Indian Ocean,Indo-Pacific,30.4,36.5,0.27849,79.14,9.291
100423,2006,Philippines_Spra,Indo-Pacific,21.3,9.4,0.9051,124.99167,10.27411
100427,2006,Philippines_Spra,Indo-Pacific,5,66.3,-2.03895,125.01,10.01997
100428,2006,Philippines_Spra,Indo-Pacific,1.3,72.5,-2.45283,125.01208,10.0165
100431,2006,Philippines_Spra,Indo-Pacific,1.9,76.9,-2.59304,125.01333,10.01439
100438,2006,Philippines_Spra,Indo-Pacific,10.3,10,0.37779,124.63561,10.54267
100440,2006,Philippines_Spra,Indo-Pacific,7.5,23.8,-0.28261,123.77381,11.23547
100441,2006,SE Pacific,Indo-Pacific,1.3,46.3,-1.43907,-149.90111,-17.47083
100447,2006,Philippines_Spra,Indo-Pacific,0.6,15,-0.26097,123.67878,9.51778
100448,2006,Philippines_Spra,Indo-Pacific,0.6,16.3,-0.30925,123.41217,12.15683
100449,2006,Philippines_Spra,Indo-Pacific,30,18.8,0.94558,123.70158,11.18194
100450,2006,E. Indian Ocean,Indo-Pacific,3.8,41.9,-1.1551,92.31283,20.62228
100451,2006,Philippines_Spra,Indo-Pacific,0.6,5.6,0.10109,124.06667,11.83408
100456,2006,GBR,GBR,0.6,25.6,-0.6713,145.86219,-16.24186
100461,2006,Philippines_Spra,Indo-Pacific,18.1,11.3,0.68892,123.70528,11.2725
100463,2006,Philippines_Spra,Indo-Pacific,0.6,44.4,-1.39542,122.51406,10.40631
100464,2006,Philippines_Spra,Indo-Pacific,1.3,20.6,-0.44945,121.15197,13.41994
100466,2006,Philippines_Spra,Indo-Pacific,10.6,15.6,0.17493,123.45769,10.98514
100467,2006,GBR,GBR,6.9,36.9,-0.81824,145.88811,-16.17831
100470,2006,W Indonesia,Indo-Pacific,1.3,8.8,0.00915,110.36961,-5.80467
100477,2006,SE Pacific,Indo-Pacific,1.9,42.5,-1.2655,-151.01067,-16.68325
100478,2006,GBR,GBR,1.9,44.4,-1.33791,145.76419,-15.39567
100479,2006,SE Pacific,Indo-Pacific,4.4,46.9,-1.31945,-149.91725,-17.48408
100488,2006,GBR,GBR,4.4,35,-0.86084,147.65039,-18.80286
100489,2006,Philippines_Spra,Indo-Pacific,2.2,43.4,-1.28733,124.65569,10.54681
100493,2006,SE Pacific,Indo-Pacific,1.9,36.3,-1.02413,-146.07611,-14.43517
100499,2006,GBR,GBR,1.3,14.4,-0.20808,146.69189,-18.68961
100502,2006,GBR,GBR,0.6,29.4,-0.81612,146.88083,-19.12189
100509,2006,Philippines_Spra,Indo-Pacific,1.3,61.9,-2.0425,123.69403,11.19583
100510,2006,SE Pacific,Indo-Pacific,4.4,23.1,-0.40224,-149.90203,-17.54219
100512,2006,GBR,GBR,3.8,43.1,-1.20338,149.18333,-19.75833
100513,2006,GBR,GBR,8.1,21.9,-0.18145,146.01167,-16.22183
100514,2006,GBR,GBR,5.6,20,-0.22405,146.01167,-16.22183
100515,2006,GBR,GBR,21.9,19.4,0.54766,145.99453,-16.53153
100516,2006,Philippines_Spra,Indo-Pacific,0.6,41.3,-1.27473,120.23767,14.75728
100517,2006,Philippines_Spra,Indo-Pacific,13.8,38.1,-0.55024,120.23789,14.75864
100519,2006,Philippines_Spra,Indo-Pacific,14.7,7.2,0.68768,124.02333,10.31025
100520,2006,Philippines_Spra,Indo-Pacific,11.3,4.4,0.63815,124.6785,10.49125
100521,2006,Philippines_Spra,Indo-Pacific,0.6,30,-0.84026,124.66736,10.48603
100527,2006,Taiwan_Japan,Indo-Pacific,22.5,22.5,0.45573,139.488,34.09806
100528,2006,Philippines_Spra,Indo-Pacific,1.9,16.9,-0.27588,124.03161,11.74175
100529,2006,Philippines_Spra,Indo-Pacific,4.1,5,0.28336,123.82697,11.20244
100533,2006,Philippines_Spra,Indo-Pacific,1.3,4.4,0.17811,123.69128,11.24797
100537,2006,Philippines_Spra,Indo-Pacific,1.3,18.1,-0.3529,124.06931,11.85475
100540,2006,Philippines_Spra,Indo-Pacific,3.8,40,-1.08269,123.75447,11.2765
100541,2006,GBR,GBR,25.6,0.6,1.44429,147.27225,-18.73908
100545,2006,GBR,GBR,3.8,26.3,-0.55168,149.26833,-19.57167
100551,2006,E. Indian Ocean,Indo-Pacific,1.3,31.6,-0.87185,98.78,7.95
100552,2006,South China Sea,Indo-Pacific,1.3,36.9,-1.07702,99.37883,10.55383
100560,2006,South China Sea,Indo-Pacific,1.3,66.9,-2.2356,99.42183,10.492
100567,2006,SW Pacific,Indo-Pacific,36.9,18.8,1.26186,164.9985,-20.69542
100568,2006,Hawaiian Islands,Indo-Pacific,3.8,23.8,-0.45513,-155.99861,19.8185
100575,2006,Philippines_Spra,Indo-Pacific,0.6,30,-0.84026,124.05917,11.72061
100578,2006,GBR,GBR,1.9,9.4,0.01377,145.558,-16.37717
100579,2006,GBR,GBR,1.9,39.4,-1.14481,145.558,-16.37717
100583,2006,Andaman_Nicobar,Indo-Pacific,1.3,5.6,0.12984,72.86211,4.09103
100586,2006,Philippines_Spra,Indo-Pacific,0.6,41.3,-1.27473,123.44819,11.054
100588,2006,Philippines_Spra,Indo-Pacific,6.9,13.8,0.07483,124.67261,10.52189
100589,2006,Philippines_Spra,Indo-Pacific,5,35,-0.83209,124.66981,10.51608
100590,2006,SE Pacific,Indo-Pacific,0.6,32.5,-0.93681,-149.44594,-23.40514
100592,2006,Philippines_Spra,Indo-Pacific,3.8,26.9,-0.57581,123.74994,11.29458
100593,2006,Philippines_Spra,Indo-Pacific,5,11.3,0.08512,123.74239,11.30386
100594,2006,Philippines_Spra,Indo-Pacific,25,8.1,1.12589,124.98244,10.25856
100603,2006,Philippines_Spra,Indo-Pacific,5,59.4,-1.77344,125.06825,10.02681
100604,2006,Philippines_Spra,Indo-Pacific,0.9,46.6,-1.46552,125.06825,10.02631
100605,2006,Philippines_Spra,Indo-Pacific,0.6,54.7,-1.79368,125.06825,10.02525
100606,2006,Philippines_Spra,Indo-Pacific,1.3,52.8,-1.69251,125.06825,10.02422
100609,2006,W Indonesia,Indo-Pacific,0.6,45.6,-1.44369,110.40619,-5.88969
100610,2006,W Indonesia,Indo-Pacific,0.8,45.3,-1.42445,110.34956,-5.79739
100612,2006,GBR,GBR,32.5,5.6,1.56747,146.81517,-19.19833
100613,2006,GBR,GBR,3.8,6.9,0.19657,146.81517,-19.19833
100614,2006,GBR,GBR,5.6,15,-0.03095,146.26431,-16.79192
100615,2006,GBR,GBR,13.1,12.5,0.41063,146.22706,-16.84792
100616,2006,GBR,GBR,20,29.4,0.07521,146.22706,-16.84792
100620,2006,Philippines_Spra,Indo-Pacific,12.5,23.8,-0.05259,123.47706,12.13628
100621,2006,Philippines_Spra,Indo-Pacific,5,18.1,-0.18039,123.47133,12.13058
100622,2006,Philippines_Spra,Indo-Pacific,4.4,13.1,-0.01604,123.47369,12.11578
100627,2006,GBR,GBR,3.8,28.8,-0.64822,145.99217,-16.4375
100630,2006,GBR,GBR,0.6,34.4,-1.00922,146.54611,-13.80153
100631,2006,GBR,GBR,3.8,46.9,-1.3482,145.84317,-16.0725
100634,2006,SW Pacific,Indo-Pacific,12.5,53.8,-1.21117,177.38542,-16.91406
100638,2006,Philippines_Spra,Indo-Pacific,13.8,4.4,0.75316,124.97331,10.25064
100643,2006,Philippines_Spra,Indo-Pacific,0.6,57.5,-1.90229,123.41908,11.01028
100645,2006,Philippines_Spra,Indo-Pacific,4.4,66.9,-2.09183,123.41944,11.01028
100646,2006,Andaman_Nicobar,Indo-Pacific,5,35.6,-0.85623,72.705,3.78683
100649,2006,Philippines_Spra,Indo-Pacific,21.3,8.1,0.95337,123.68108,11.22606
100650,2006,GBR,GBR,1.3,31.9,-0.88392,146.48789,-18.54919
100654,2006,GBR,GBR,2.2,45.3,-1.35974,146.83503,-19.18864
100655,2006,GBR,GBR,4.7,35.3,-0.85855,146.83503,-19.18864
100656,2006,GBR,GBR,15.3,10.3,0.59572,146.83503,-19.18864
100657,2006,GBR,GBR,3.8,48.8,-1.42061,145.67708,-14.92892
100658,2006,GBR,GBR,4.4,53.8,-1.58496,145.75417,-16.07633
100662,2006,Philippines_Spra,Indo-Pacific,10,9.4,0.38755,123.73294,11.30725
100671,2006,Philippines_Spra,Indo-Pacific,8.1,26.3,-0.35041,124.02339,11.75256
100696,2006,Philippines_Spra,Indo-Pacific,1.9,16.9,-0.27588,124.06442,11.71967
100698,2006,Philippines_Spra,Indo-Pacific,3.8,38.8,-1.03442,123.37292,9.99917
100700,2006,Philippines_Spra,Indo-Pacific,11.3,8.8,0.46919,124.02019,10.25531
100702,2006,Philippines_Spra,Indo-Pacific,1.3,10,-0.03912,124.01639,11.76711
100707,2006,Philippines_Spra,Indo-Pacific,8.8,14.4,0.13695,123.12975,10.05383
100711,2006,Philippines_Spra,Indo-Pacific,1.3,20,-0.42532,123.77508,11.21292
100713,2006,Philippines_Spra,Indo-Pacific,1.9,30,-0.78276,121.21539,13.44194
100716,2006,Philippines_Spra,Indo-Pacific,4.4,10,0.10464,123.97736,11.81319
100737,2006,Philippines_Spra,Indo-Pacific,40.3,2.8,2.03549,124.03647,10.27319
100743,2006,Philippines_Spra,Indo-Pacific,6.9,5.6,0.38861,123.81722,9.64303
100748,2006,Philippines_Spra,Indo-Pacific,1.3,14.4,-0.20808,124.04872,10.28364
100749,2006,Philippines_Spra,Indo-Pacific,13.1,10.6,0.48304,124.05214,10.28594
100752,2006,E. Indian Ocean,Indo-Pacific,5.6,30.6,-0.63438,112.6935,-8.43058
100754,2006,Western Pacific,Indo-Pacific,5,76.3,-2.42514,163.03764,5.31136
100755,2006,GBR,GBR,4.4,29.4,-0.64361,145.86936,-16.24294
100757,2006,Philippines_Spra,Indo-Pacific,38.8,7.8,1.77052,124.02092,10.30703
100758,2006,Philippines_Spra,Indo-Pacific,3.8,40.6,-1.10683,122.49306,10.51564
100762,2006,GBR,GBR,1.3,50,-1.5839,145.77719,-15.51142
100767,2006,Philippines_Spra,Indo-Pacific,0.6,38.8,-1.17818,122.51056,10.40347
100768,2006,SE Pacific,Indo-Pacific,2.5,25,-0.56091,-150.9775,-16.73889
100769,2006,SW Pacific,Indo-Pacific,1.9,41.3,-1.21722,178.34,-19.00333
100770,2006,Philippines_Spra,Indo-Pacific,27.5,8.4,1.22883,124.01589,10.29972
100771,2006,E. Indian Ocean,Indo-Pacific,9.7,47.2,-1.08712,112.69797,-8.42928
100772,2006,GBR,GBR,0.6,55,-1.80575,147.52108,-18.79511
100773,2006,SW Pacific,Indo-Pacific,4.4,39.4,-1.0298,177.31997,-16.95369
100774,2006,SW Pacific,Indo-Pacific,4.5,34,-0.81606,177.38728,-16.87572
100916,2006,Philippines_Spra,Indo-Pacific,0.6,10,-0.06787,123.41247,12.15689
100919,2006,Philippines_Spra,Indo-Pacific,3.1,46.9,-1.37695,125.06822,10.02422
100920,2005,Philippines_Spra,Indo-Pacific,1.3,41.3,-1.24598,123.36853,9.97267
100921,2006,Philippines_Spra,Indo-Pacific,1.3,14.4,-0.20808,124.04878,10.28069
100993,2006,South China Sea,Indo-Pacific,0.6,33.8,-0.98508,114.36625,22.35397
